DATE,PRODUCT_LINE,REVENUE,COGS,FORECASTED_REVENUE
2024-05-21,Oficina,897.15,5529.04,4786.75
2024-05-22,Electrodomesticos,2138.78,606.5,4659.31
2024-05-22,Ropa,955.11,317.29,3264.14
2024-05-22,Ferreteria,9282.44,168.96,1319.3
2024-05-22,Jugueteria,690.23,3730.44,3477.13
2024-05-22,Oficina,46.23,3133.92,153.02
2024-05-23,Electrodomesticos,1362.76,20.32,857.3
2024-05-23,Ropa,2512.23,603.97,5844.26
2024-05-23,Ferreteria,105.73,2856.74,127.58
2024-05-23,Jugueteria,2917.7,400.86,1505.47
2024-05-23,Oficina,7160.41,1944.12,6037.49
2024-05-24,Electrodomesticos,2187.47,475.77,3750.62
2024-05-24,Ropa,1791.23,1164.57,528.77
2024-05-24,Ferreteria,5789.38,3811.23,3808.11
2024-05-24,Jugueteria,5784.61,735.6,7981.8
2024-05-24,Oficina,3305.06,2220.93,2216.02
2024-05-25,Electrodomesticos,2451.45,783.54,7149.8
2024-05-25,Ropa,1782.51,140.92,8315.14
2024-05-25,Ferreteria,32.65,601.12,521.03
2024-05-25,Jugueteria,2476.05,2376.88,291.56
2024-05-25,Oficina,11420.95,5007.96,1017.62
2024-05-26,Electrodomesticos,5817.35,2608.62,2143.48
2024-05-26,Ropa,1395.73,263.44,572.51
2024-05-26,Ferreteria,568.88,624.9,924.37
2024-05-26,Jugueteria,5171.74,2614.83,9446.66
2024-05-26,Oficina,4419.87,1129.49,4354.52
2024-05-27,Electrodomesticos,5311.7,1913.82,2903.91
2024-05-27,Ropa,3194.3,1965.94,3870.38
2024-05-27,Ferreteria,1245.38,92.15,8.31
2024-05-27,Jugueteria,162.23,520.94,466.58
2024-05-27,Oficina,1027.81,773.29,3532.42
2024-05-28,Electrodomesticos,1389.93,4901.28,4276.39
2024-05-28,Ropa,2546.78,3915.73,6449.62
2024-05-28,Ferreteria,1305.45,886.86,3077.26
2024-05-28,Jugueteria,6902.87,163.27,2836.58
2024-05-28,Oficina,6515.71,857.71,1739.25
2024-05-29,Electrodomesticos,1390.1,1400.84,6856.26
2024-05-29,Ropa,3681.71,4291.69,7672.88
2024-05-29,Ferreteria,2053.57,660.82,2402.2
2024-05-29,Jugueteria,8916.21,687.44,1848.99
2024-05-29,Oficina,806.05,1863.3,193.73
2024-05-30,Electrodomesticos,3627.21,2251.12,5231.88
2024-05-30,Ropa,11560.39,734.04,3750.82
2024-05-30,Ferreteria,623.14,524.81,1930.57
2024-05-30,Jugueteria,747.14,2083.23,2240.5
2024-05-30,Oficina,3746.9,5043.65,7711.75
2024-05-31,Electrodomesticos,4240.57,1449.91,4913.74
2024-05-31,Ropa,1941.76,3735.8,451.44
2024-05-31,Ferreteria,2811.5,467.65,4532.88
2024-05-31,Jugueteria,686.5,492.4,1780.36
2024-05-31,Oficina,1811.71,1.87,256.23
2024-06-01,Electrodomesticos,563.27,1945.33,1315.89
2024-06-01,Ropa,1747.99,1186.35,4341.86
2024-06-01,Ferreteria,1454.21,1661.4,8333.41
2024-06-01,Jugueteria,2617.84,734.96,404.43
2024-06-01,Oficina,11930.8,2806.94,3347.95
2024-06-02,Electrodomesticos,507.97,205.97,4252.26
2024-06-02,Ropa,1252.94,814.13,1167.37
2024-06-02,Ferreteria,2331.16,3142.11,4935.96
2024-06-02,Jugueteria,7064.19,595.88,382.18
2024-06-02,Oficina,363.68,616.92,1005.48
2024-06-03,Electrodomesticos,10335.73,1076.84,2.57
2024-06-03,Ropa,351.09,326.95,3532.23
2024-06-03,Ferreteria,2562.48,1266.73,1644.92
2024-06-03,Jugueteria,2511.81,3690.81,411.24
2024-06-03,Oficina,958.39,2225.33,10852.58
2024-06-04,Electrodomesticos,710.51,203.18,760.46
2024-06-04,Ropa,965.05,65.72,2871.93
2024-06-04,Ferreteria,3185.05,2070.79,1155.37
2024-06-04,Jugueteria,4905.29,3825.38,3103.67
2024-06-04,Oficina,1247.49,342.7,3643.29
2024-06-05,Electrodomesticos,8888.21,1337.8,3233.74
2024-06-05,Ropa,4146.45,357.43,849.67
2024-06-05,Ferreteria,1908.05,2863.3,124.71
2024-06-05,Jugueteria,986.75,1264.32,4888.33
2024-06-05,Oficina,2451.34,3500.45,9089.53
2024-06-06,Electrodomesticos,6095.29,1751.72,7230.04
2024-06-06,Ropa,385.71,89.22,311.38
2024-06-06,Ferreteria,1393.49,844.2,5177.23
2024-06-06,Jugueteria,8084.48,3304.89,2419.85
2024-06-06,Oficina,2091.91,2318.01,3426.82
2024-06-07,Electrodomesticos,5315.56,1324.47,3343.63
2024-06-07,Ropa,1176.63,1453.03,2574.92
2024-06-07,Ferreteria,321.44,1181.28,4059.98
2024-06-07,Jugueteria,262.41,1273.57,3285.36
2024-06-07,Oficina,8057.02,1266.89,3162.86
2024-06-08,Electrodomesticos,487.11,1523.69,241.81
2024-06-08,Ropa,570.29,2730.46,3024.37
2024-06-08,Ferreteria,7722.19,921.81,2110.58
2024-06-08,Jugueteria,1087.14,1342.71,4979.12
2024-06-08,Oficina,4425.12,1025.09,2495.75
2024-06-09,Electrodomesticos,2649.65,611.19,1995.93
2024-06-09,Ropa,1383.53,1074.93,5599.13
2024-06-09,Ferreteria,4605.13,162.54,2552.37
2024-06-09,Jugueteria,1801.04,1112,879.34
2024-06-09,Oficina,178.77,1371.28,447.51
2024-06-10,Electrodomesticos,2647.85,621.46,2407.13
2024-06-10,Ropa,4360.73,1563.39,3230.42
2024-06-10,Ferreteria,5448.1,1747.08,4455.89
2024-06-10,Jugueteria,89.47,1585.21,831.57
2024-06-10,Oficina,4442.32,2684.81,5963.48
2024-06-11,Electrodomesticos,4939,407.7,1918.86
2024-06-11,Ropa,3977.28,3164.28,2806.67
2024-06-11,Ferreteria,1959.45,1085.32,3533.18
2024-06-11,Jugueteria,1763.81,326.89,5833.07
2024-06-11,Oficina,2267.46,2303.43,725.85
2024-06-12,Electrodomesticos,2543.86,945.57,1447.47
2024-06-12,Ropa,5489,279.33,6523.37
2024-06-12,Ferreteria,1988.04,801.04,5436.43
2024-06-12,Jugueteria,4802.71,2511.09,1458.75
2024-06-12,Oficina,2457.44,5268.51,1863.04
2024-06-13,Electrodomesticos,682.94,1962.07,8843.86
2024-06-13,Ropa,6683.34,10.24,452.42
2024-06-13,Ferreteria,3320.7,3046.57,3187.89
2024-06-13,Jugueteria,3416.76,759.3,1546.03
2024-06-13,Oficina,4382.11,2155.22,5025.49
2024-06-14,Electrodomesticos,2621.28,126.09,3778.08
2024-06-14,Ropa,5701.35,1945.85,339.05
2024-06-14,Ferreteria,7931.36,75.15,11113.16
2024-06-14,Jugueteria,2078.64,6717.78,1623.28
2024-06-14,Oficina,937,782.09,3734.3
2024-06-15,Electrodomesticos,311.99,1710.43,1477.65
2024-06-15,Ropa,4110.53,480.08,2138.08
2024-06-15,Ferreteria,1052.68,202.64,11034.64
2024-06-15,Jugueteria,47.24,3688.68,3999.4
2024-06-15,Oficina,12523.97,1381.67,87.06
2024-06-16,Electrodomesticos,1064.29,1325.15,464.57
2024-06-16,Ropa,127.52,221.32,498.26
2024-06-16,Ferreteria,2588.27,1059.14,5490.59
2024-06-16,Jugueteria,5663.7,1825.55,2462.49
2024-06-16,Oficina,839.25,314.46,1969.36
2024-06-17,Electrodomesticos,197.95,1436.49,246.51
2024-06-17,Ropa,595,251.34,5618.34
2024-06-17,Ferreteria,2097.21,235.94,691.09
2024-06-17,Jugueteria,9696.9,3379.68,561.77
2024-06-17,Oficina,747.7,1849.75,7127.56
2024-06-18,Electrodomesticos,8615.19,240.21,18.75
2024-06-18,Ropa,72.98,1759.05,265.23
2024-06-18,Ferreteria,2936.82,394.95,9687.71
2024-06-18,Jugueteria,5333.91,3802.44,1088.07
2024-06-18,Oficina,310.56,1793.59,6024.95
2024-06-19,Electrodomesticos,1851.98,2695.14,3023.4
2024-06-19,Ropa,5529.71,1003.74,324.33
2024-06-19,Ferreteria,323.67,396.59,4394.59
2024-06-19,Jugueteria,2414.83,263.58,620.81
2024-06-19,Oficina,1759.22,884.08,3236.47
2024-06-20,Electrodomesticos,842.29,1852.27,1582.08
2024-06-20,Ropa,25.22,2280.59,2689.51
2024-06-20,Ferreteria,35.11,297.61,9674.69
2024-06-20,Jugueteria,3066.28,1246.72,1025.39
2024-06-20,Oficina,11805.47,940.93,1228.7
2024-06-21,Electrodomesticos,2799.74,549.15,634.23
2024-06-21,Ropa,3216.04,1945.69,851.53
2024-06-21,Ferreteria,1803.41,730.6,1596.76
2024-06-21,Jugueteria,2230.01,1733.63,2837.9
2024-06-21,Oficina,353.32,537.79,4019.01
2024-06-22,Electrodomesticos,2508.68,3207.5,163.96
2024-06-22,Ropa,1711.33,541.69,2703.89
2024-06-22,Ferreteria,7095.8,1283.95,2156.92
2024-06-22,Jugueteria,399.15,180.24,2336.35
2024-06-22,Oficina,298.51,1325.38,3766.85
2024-06-23,Electrodomesticos,238.76,334.51,2741.85
2024-06-23,Ropa,5482.75,3350.46,1310.69
2024-06-23,Ferreteria,2527.81,529.69,191.74
2024-06-23,Jugueteria,322.04,1016.62,3077.31
2024-06-23,Oficina,1371.79,245.07,1885.04
2024-06-24,Electrodomesticos,2189.97,3271.27,1159.64
2024-06-24,Ropa,627.42,2673.33,435.05
2024-06-24,Ferreteria,699.58,474.68,5387.66
2024-06-24,Jugueteria,12824.6,4141.88,11558.78
2024-06-24,Oficina,1408.28,65.38,445.06
2024-06-25,Electrodomesticos,9393.79,1466.97,3264.83
2024-06-25,Ropa,259.91,676.83,30.69
2024-06-25,Ferreteria,2026.33,2009.36,114.01
2024-06-25,Jugueteria,481.18,687.24,4620.85
2024-06-25,Oficina,16.34,77.33,5105.77
2024-06-26,Electrodomesticos,3084.33,238.93,1077.95
2024-06-26,Ropa,442.42,4643.3,1529.39
2024-06-26,Ferreteria,4821.81,385.36,3872.99
2024-06-26,Jugueteria,4601.24,164.17,4831.15
2024-06-26,Oficina,746.43,1538.29,813.79
2024-06-27,Electrodomesticos,7681.14,77.85,5757.29
2024-06-27,Ropa,3598.89,120.52,879.74
2024-06-27,Ferreteria,993.87,571.28,2241.52
2024-06-27,Jugueteria,3268.64,78.1,4865.27
2024-06-27,Oficina,3745.46,8842.92,4660.51
2024-06-28,Electrodomesticos,1542.94,2096.08,4587.16
2024-06-28,Ropa,1742.54,1354.68,7248.41
2024-06-28,Ferreteria,1639.87,3028.2,353.52
2024-06-28,Jugueteria,3576.3,1935.39,2205.77
2024-06-28,Oficina,8650.16,347.97,1651.73
2024-06-29,Electrodomesticos,501.26,401.34,154.2
2024-06-29,Ropa,5687.05,3263.84,413.51
2024-06-29,Ferreteria,74.86,686.43,3471.73
2024-06-29,Jugueteria,2818.42,959.59,4227.38
2024-06-29,Oficina,1399.05,825.18,1374.7
2024-06-30,Electrodomesticos,3599.42,69.28,1076.07
2024-06-30,Ropa,2802.65,1640.57,1038.27
2024-06-30,Ferreteria,1415.43,1075.44,5189.56
2024-06-30,Jugueteria,2199.02,1463.37,4587.38
2024-06-30,Oficina,1610.69,435.76,391.34
2024-07-01,Electrodomesticos,6597.33,882.13,1055.82
2024-07-01,Ropa,2359.75,346.18,596.84
2024-07-01,Ferreteria,2763.64,932.3,4514.27
2024-07-01,Jugueteria,1058.76,1695.77,5560.34
2024-07-01,Oficina,3389.72,5051.11,3041.06
2024-07-02,Electrodomesticos,2790.33,3076.19,4868.09
2024-07-02,Ropa,6118.79,2075.9,3610.46
2024-07-02,Ferreteria,1449.03,1467.44,2707.19
2024-07-02,Jugueteria,1239.6,313.96,1343.99
2024-07-02,Oficina,4158.26,1866.5,4575.94
2024-07-03,Electrodomesticos,6449.51,178.41,4030.93
2024-07-03,Ropa,3545.62,944.27,3290.13
2024-07-03,Ferreteria,1598.68,1494.25,443.3
2024-07-03,Jugueteria,472.32,3277.84,2930.76
2024-07-03,Oficina,288.73,377.18,656.29
2024-07-04,Electrodomesticos,1192.46,730.26,323.27
2024-07-04,Ropa,2299.92,314.25,3396.28
2024-07-04,Ferreteria,4793.15,3076.95,4109.64
2024-07-04,Jugueteria,2482.42,2514.26,11006.83
2024-07-04,Oficina,8732.62,2340.9,1687.05
2024-07-05,Electrodomesticos,174.46,186.89,1983.7
2024-07-05,Ropa,960.01,2528.84,433.51
2024-07-05,Ferreteria,1857.33,861.89,3550.34
2024-07-05,Jugueteria,4170.24,408.99,6025.27
2024-07-05,Oficina,8769.81,5123.5,4587.02
2024-07-06,Electrodomesticos,2290.66,568.07,612.5
2024-07-06,Ropa,1520.57,1652.79,1491.67
2024-07-06,Ferreteria,320.87,1776.79,8176.61
2024-07-06,Jugueteria,8443.73,619.04,2102.7
2024-07-06,Oficina,2432.97,1672.62,2427.64
2024-07-07,Electrodomesticos,2099.42,79.83,4567.65
2024-07-07,Ropa,9660.27,0.11,3553.27
2024-07-07,Ferreteria,3.7,3248.3,462.17
2024-07-07,Jugueteria,370.86,794.12,1947.28
2024-07-07,Oficina,3738.21,3664.85,4957.22
2024-07-08,Electrodomesticos,3313.24,2861.26,3379.25
2024-07-08,Ropa,2997.64,2329.04,2438.32
2024-07-08,Ferreteria,1548.44,1489.14,1789.76
2024-07-08,Jugueteria,8271.05,353.79,6161.57
2024-07-08,Oficina,1049.07,1527.75,4462.21
2024-07-09,Electrodomesticos,3863.67,1449.52,8149.08
2024-07-09,Ropa,286,2069,71.74
2024-07-09,Ferreteria,2217.72,1133.71,3596.86
2024-07-09,Jugueteria,5605.36,2090.5,175.77
2024-07-09,Oficina,1202.94,249.89,918.55
2024-07-10,Electrodomesticos,6595.82,1013.84,6282.66
2024-07-10,Ropa,2866.17,2624.64,3859.04
2024-07-10,Ferreteria,772.33,288.26,2752.52
2024-07-10,Jugueteria,3381.99,296.23,1285.07
2024-07-10,Oficina,198.13,1652.94,127.88
2024-07-11,Electrodomesticos,5378.35,2243.03,1670.28
2024-07-11,Ropa,74.88,391.76,3858.82
2024-07-11,Ferreteria,4031.72,583,3245.52
2024-07-11,Jugueteria,448.02,1374.5,3320.97
2024-07-11,Oficina,2187.12,717.87,177.89
2024-07-12,Electrodomesticos,0.32,798.68,2595.81
2024-07-12,Ropa,1376.92,539.04,1548.32
2024-07-12,Ferreteria,6162.16,1229.29,41.14
2024-07-12,Jugueteria,3509.49,1578.9,6976.15
2024-07-12,Oficina,556.15,1559.39,575.27
2024-07-13,Electrodomesticos,2009.71,3440.71,1312.33
2024-07-13,Ropa,1923.68,3429.3,9466.1
2024-07-13,Ferreteria,3515.38,2197.11,3036.91
2024-07-13,Jugueteria,4317.68,95.45,6912.73
2024-07-13,Oficina,7806.1,1237.15,43.88
2024-07-14,Electrodomesticos,2898.22,147.49,2254.7
2024-07-14,Ropa,1982.97,1205.35,96.83
2024-07-14,Ferreteria,668.32,4260.09,900.09
2024-07-14,Jugueteria,6732.68,2068.13,810.36
2024-07-14,Oficina,5403.09,2462.64,14083.45
2024-07-15,Electrodomesticos,2968.69,563.06,1015.07
2024-07-15,Ropa,4272.55,808.31,5184.03
2024-07-15,Ferreteria,6241.78,460.66,1453.29
2024-07-15,Jugueteria,1028.8,4875.4,5204.26
2024-07-15,Oficina,162.13,938.13,3033.76
2024-07-16,Electrodomesticos,1008.24,2313.92,189.79
2024-07-16,Ropa,2362.74,401.35,3156.34
2024-07-16,Ferreteria,1726.29,374.16,817.82
2024-07-16,Jugueteria,3004.71,1138.35,2461.99
2024-07-16,Oficina,4521.66,1061.27,6125.34
2024-07-17,Electrodomesticos,1708.21,883.86,3059.89
2024-07-17,Ropa,381.46,2194.07,2699.72
2024-07-17,Ferreteria,5011.07,914.53,592.25
2024-07-17,Jugueteria,2119.79,3304.07,1004.64
2024-07-17,Oficina,3528.14,222.69,4026.35
2024-07-18,Electrodomesticos,1833.32,750.22,118.8
2024-07-18,Ropa,5353.21,2063.7,1441.98
2024-07-18,Ferreteria,538.12,1774.72,202.24
2024-07-18,Jugueteria,1932.12,248.49,8199.99
2024-07-18,Oficina,736.36,1081.94,949.64
2024-07-19,Electrodomesticos,1541.1,845.33,4524.22
2024-07-19,Ropa,837.71,2212.52,292.94
2024-07-19,Ferreteria,1404.3,299.9,8229.24
2024-07-19,Jugueteria,9195.77,2481.87,116.56
2024-07-19,Oficina,1123.99,1420.87,115.31
2024-07-20,Electrodomesticos,960.02,1160.87,5323.81
2024-07-20,Ropa,2803.31,5159,4679.33
2024-07-20,Ferreteria,1003.01,759.39,922.04
2024-07-20,Jugueteria,2205.49,635.09,883.34
2024-07-20,Oficina,5777.17,58.41,1941.29
2024-07-21,Electrodomesticos,740.39,4641.97,5789.97
2024-07-21,Ropa,1518.39,1538.45,1881.21
2024-07-21,Ferreteria,2447.66,1760.9,3465.61
2024-07-21,Jugueteria,2089.46,281.84,3897.72
2024-07-21,Oficina,10472.38,261.6,275.11
2024-07-22,Electrodomesticos,2305.7,709.2,1512.25
2024-07-22,Ropa,2594.44,1276.32,7594.67
2024-07-22,Ferreteria,6691.56,1973.8,191.01
2024-07-22,Jugueteria,1068.38,1134.92,1088.09
2024-07-22,Oficina,838.2,2881.73,2743.04
2024-07-23,Electrodomesticos,246.49,2051.87,6642.25
2024-07-23,Ropa,1127.61,128.42,181.16
2024-07-23,Ferreteria,1462.66,2463.9,723.76
2024-07-23,Jugueteria,1134.01,399.69,2017.19
2024-07-23,Oficina,7990.72,1644.4,1302.04
2024-07-24,Electrodomesticos,1804.69,3510.73,3931.59
2024-07-24,Ropa,2692.02,1653.75,195.99
2024-07-24,Ferreteria,4205.04,215.09,1375.11
2024-07-24,Jugueteria,662,391.69,1757.66
2024-07-24,Oficina,978.94,455.28,2945.87
2024-07-25,Electrodomesticos,2882.95,3347.18,4611.3
2024-07-25,Ropa,1126.7,84.4,1509.48
2024-07-25,Ferreteria,65.06,91.89,2251.89
2024-07-25,Jugueteria,1354.6,283.49,19.73
2024-07-25,Oficina,5200.85,2318.28,2770.72
2024-07-26,Electrodomesticos,1262.21,781.85,50.09
2024-07-26,Ropa,929.9,2844.6,3356.35
2024-07-26,Ferreteria,11458.08,512.63,2355.74
2024-07-26,Jugueteria,2604.1,1017.63,9855.2
2024-07-26,Oficina,1120.75,1878.72,547.35
2024-07-27,Electrodomesticos,271.06,2193.46,1138.57
2024-07-27,Ropa,3867.76,1086.56,4640.28
2024-07-27,Ferreteria,3074.93,453.11,1812.22
2024-07-27,Jugueteria,6278.25,2077.43,4008.33
2024-07-27,Oficina,628.12,422.18,1745.27
2024-07-28,Electrodomesticos,816.13,4069.64,2880.67
2024-07-28,Ropa,8763.99,1080.74,5426.88
2024-07-28,Ferreteria,1596.63,283.75,149.58
2024-07-28,Jugueteria,1373.64,1869.14,5354.2
2024-07-28,Oficina,2544.89,150.93,528.18
2024-07-29,Electrodomesticos,7442.7,2231.62,3680.38
2024-07-29,Ropa,3476.69,969.98,2144.12
2024-07-29,Ferreteria,214.58,213.16,1103.65
2024-07-29,Jugueteria,2746.16,57.31,8507.3
2024-07-29,Oficina,5325.51,7590.97,4628.43
2024-07-30,Electrodomesticos,3277.88,623.14,3985.01
2024-07-30,Ropa,3510.09,5471.79,2559.81
2024-07-30,Ferreteria,1103.77,1258.35,5399.97
2024-07-30,Jugueteria,7973.58,1329.19,4540.72
2024-07-30,Oficina,3694.62,178.26,2052.03
2024-07-31,Electrodomesticos,1859.89,2979.36,3375.43
2024-07-31,Ropa,6018.24,1259.44,2853.85
2024-07-31,Ferreteria,880.02,743.66,2552.73
2024-07-31,Jugueteria,3327.38,128.43,767.34
2024-07-31,Oficina,11.24,180.56,1876.68
2024-08-01,Electrodomesticos,301.84,2860.74,1091.96
2024-08-01,Ropa,7704.24,2314.89,4877.51
2024-08-01,Ferreteria,3087.77,4192.31,5958.63
2024-08-01,Jugueteria,2362.94,399.55,1903.29
2024-08-01,Oficina,2837.93,194.81,1615.67
2024-08-02,Electrodomesticos,791.92,3321.51,3289.52
2024-08-02,Ropa,2687.97,130.33,1112.32
2024-08-02,Ferreteria,1899.93,296.13,395.75
2024-08-02,Jugueteria,3475.04,2222.26,1946.09
2024-08-02,Oficina,3689.51,297,6432.68
2024-08-03,Electrodomesticos,2709.47,1821.1,2688.8
2024-08-03,Ropa,861.51,1008.97,4219.52
2024-08-03,Ferreteria,823.93,753.27,1413.1
2024-08-03,Jugueteria,3890.72,1985.69,296.25
2024-08-03,Oficina,1702.05,460.7,1699.41
2024-08-04,Electrodomesticos,248.84,533.84,233.02
2024-08-04,Ropa,2355.19,734.83,3347.64
2024-08-04,Ferreteria,1423.09,2371.31,1365.68
2024-08-04,Jugueteria,13700.3,3563.62,11075.54
2024-08-04,Oficina,42.54,501.59,787.37
2024-08-05,Electrodomesticos,1514.24,1287.38,1949.4
2024-08-05,Ropa,2134.02,3368.81,1526.87
2024-08-05,Ferreteria,530.9,564.69,5698.93
2024-08-05,Jugueteria,6146.92,1661.44,2531.08
2024-08-05,Oficina,3284.63,210.17,2058.43
2024-08-06,Electrodomesticos,6207.9,455.1,4830.57
2024-08-06,Ropa,45.98,117.34,1457.02
2024-08-06,Ferreteria,2135.43,839.28,4156.77
2024-08-06,Jugueteria,901.92,970.42,2421.4
2024-08-06,Oficina,4702.78,4161.78,612.37
2024-08-07,Electrodomesticos,4268.32,214.74,10441.26
2024-08-07,Ropa,3219.24,249.74,3050.89
2024-08-07,Ferreteria,539.52,3094.67,2206.27
2024-08-07,Jugueteria,3488.27,2008.25,3.78
2024-08-07,Oficina,4147.64,1020.82,264.87
2024-08-08,Electrodomesticos,4996.88,2949.2,1435.38
2024-08-08,Ropa,1306.2,375.75,2003.29
2024-08-08,Ferreteria,5591.27,3303.69,5857.04
2024-08-08,Jugueteria,5145.02,2938.41,2201.8
2024-08-08,Oficina,1647.57,440.24,7914.91
2024-08-09,Electrodomesticos,3046.74,792.09,7069.3
2024-08-09,Ropa,2886.55,3056.56,3429.84
2024-08-09,Ferreteria,9524.14,1276.15,1382.42
2024-08-09,Jugueteria,130.6,1192.48,10.43
2024-08-09,Oficina,558.86,932.89,3766.11
2024-08-10,Electrodomesticos,534.52,372.41,3793.17
2024-08-10,Ropa,6841.53,4788.01,3231.84
2024-08-10,Ferreteria,1916.53,673.72,12014.52
2024-08-10,Jugueteria,4891.62,435.23,703.81
2024-08-10,Oficina,4441.94,1606.44,914.91
2024-08-11,Electrodomesticos,1009.28,2445.21,610.54
2024-08-11,Ropa,1605.83,1112.68,1716.7
2024-08-11,Ferreteria,2179.23,946.29,3149.96
2024-08-11,Jugueteria,5834.29,637.13,5591.73
2024-08-11,Oficina,1818.29,210.08,759.89
2024-08-12,Electrodomesticos,2600.97,3480.83,415.22
2024-08-12,Ropa,196.89,2651.32,2349.09
2024-08-12,Ferreteria,8107.32,983.59,1085.77
2024-08-12,Jugueteria,2184.88,199.49,12982.49
2024-08-12,Oficina,4660.63,71.76,126.77
2024-08-13,Electrodomesticos,221.78,4747.27,484.3
2024-08-13,Ropa,2417.86,694.95,3229.95
2024-08-13,Ferreteria,1328.65,1027.82,1215.19
2024-08-13,Jugueteria,1276.15,46.09,2040.38
2024-08-13,Oficina,6789.94,561.61,4158.46
2024-08-14,Electrodomesticos,2447.88,3934.88,6348.15
2024-08-14,Ropa,1449,484.21,5020.89
2024-08-14,Ferreteria,25.64,5572.82,6359.94
2024-08-14,Jugueteria,7692.28,312.45,357.79
2024-08-14,Oficina,7864.61,504.83,557.69
2024-08-15,Electrodomesticos,607.09,4876.81,1341.77
2024-08-15,Ropa,106.66,1367.75,669.01
2024-08-15,Ferreteria,2057.12,727.42,7836.75
2024-08-15,Jugueteria,7742.67,2904.81,2459.75
2024-08-15,Oficina,6369.35,119.95,3825.64
2024-08-16,Electrodomesticos,2271.1,1556.24,970.27
2024-08-16,Ropa,998.8,1384.05,4433.8
2024-08-16,Ferreteria,1082.35,64.84,140.33
2024-08-16,Jugueteria,5927.56,1169.92,6388.28
2024-08-16,Oficina,1840.85,2237.79,211.7
2024-08-17,Electrodomesticos,1748.58,1600.08,9135.53
2024-08-17,Ropa,3658.15,1968.41,1967.55
2024-08-17,Ferreteria,4079.23,2906.85,7030.87
2024-08-17,Jugueteria,1738.95,733.28,2526.98
2024-08-17,Oficina,7731.95,2663.02,184.7
2024-08-18,Electrodomesticos,10646.02,647.15,5635.91
2024-08-18,Ropa,4690.35,546.41,2883.99
2024-08-18,Ferreteria,326.86,2345.34,6034.91
2024-08-18,Jugueteria,23.56,1592.96,272.89
2024-08-18,Oficina,1432.67,2668.63,3675.38
2024-08-19,Electrodomesticos,767.3,2624.55,311.22
2024-08-19,Ropa,2717.29,63.07,914.58
2024-08-19,Ferreteria,5935.98,1425.26,8682.05
2024-08-19,Jugueteria,856.51,1763.06,1451.43
2024-08-19,Oficina,2137.64,1695.36,576.28
2024-08-20,Electrodomesticos,8236.23,996.87,394.22
2024-08-20,Ropa,2005.56,1651.91,400.47
2024-08-20,Ferreteria,1558.15,123.47,4913.5
2024-08-20,Jugueteria,116.51,314.93,2480.52
2024-08-20,Oficina,590.38,2503.16,4337.09
2024-08-21,Electrodomesticos,6166.63,2851.89,639.58
2024-08-21,Ropa,532.82,719.75,2240.01
2024-08-21,Ferreteria,4528.37,1813.65,4807.54
2024-08-21,Jugueteria,3045.71,2101.71,1673.78
2024-08-21,Oficina,1077.37,36.73,4557.57
2024-08-22,Electrodomesticos,2010.57,99.16,455.05
2024-08-22,Ropa,2214.65,657.28,6150.82
2024-08-22,Ferreteria,3488.19,3251.92,152.79
2024-08-22,Jugueteria,2099.09,734.22,2695.19
2024-08-22,Oficina,417.42,84.36,417.06
2024-08-23,Electrodomesticos,2955.58,3646.46,666.28
2024-08-23,Ropa,1047.19,1150.18,4245.96
2024-08-23,Ferreteria,6692.97,174.05,1961.05
2024-08-23,Jugueteria,683.21,1914.65,1411.99
2024-08-23,Oficina,650.12,535.01,2994
2024-08-24,Electrodomesticos,1462.76,1261.5,5775.2
2024-08-24,Ropa,2969.8,915.94,1346.43
2024-08-24,Ferreteria,7775.82,2497.48,446.83
2024-08-24,Jugueteria,716.11,1377.63,5536.24
2024-08-24,Oficina,1117.58,267.31,439.56
2024-08-25,Electrodomesticos,1923.12,435.3,3509.05
2024-08-25,Ropa,1363.51,1328.84,807.68
2024-08-25,Ferreteria,1301.39,2758.53,4081.15
2024-08-25,Jugueteria,3682.69,17.61,2723.34
2024-08-25,Oficina,5393.22,1778.71,2461.95
2024-08-26,Electrodomesticos,2100.64,244.09,2449.67
2024-08-26,Ropa,3848.56,1929.55,1063.89
2024-08-26,Ferreteria,5314.93,3665.18,3557.28
2024-08-26,Jugueteria,2470.65,530.95,7981.94
2024-08-26,Oficina,1171.94,1384.37,121.36
2024-08-27,Electrodomesticos,2006.04,1393.22,2963.55
2024-08-27,Ropa,1752.46,188.97,5025.71
2024-08-27,Ferreteria,4336.44,169.52,2162.57
2024-08-27,Jugueteria,101.65,2330,696.85
2024-08-27,Oficina,4554.52,1137.81,951.71
2024-08-28,Electrodomesticos,3859.89,2117.77,10315.05
2024-08-28,Ropa,80.63,2789.31,3398.6
2024-08-28,Ferreteria,2075.95,1200.36,60.87
2024-08-28,Jugueteria,6156.04,1031.25,844.72
2024-08-28,Oficina,3329.96,1289.51,2590.17
2024-08-29,Electrodomesticos,9707.05,2149.18,2811.48
2024-08-29,Ropa,1447.93,782.02,2589.83
2024-08-29,Ferreteria,1037.17,156.71,9078.51
2024-08-29,Jugueteria,4509.62,245.59,1467.03
2024-08-29,Oficina,2034.87,6201.44,3188.12
2024-08-30,Electrodomesticos,2754.31,48.45,4233.43
2024-08-30,Ropa,4016.94,1156.64,4197.34
2024-08-30,Ferreteria,2801.18,2512.8,589.47
2024-08-30,Jugueteria,1285.47,122.8,1117.22
2024-08-30,Oficina,335.02,1128.32,433.26
