DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2024-05-03,Zona Sur,5471.2,583.32,2562.13
2024-05-03,Zona Oriente,3800.55,1664.05,8781.66
2024-05-04,Zona Norte,770.15,583.1,2301.24
2024-05-04,Zona Occidente,6601.65,1159.28,8570.55
2024-05-04,Zona Llanos,1331.77,1601.13,1497.82
2024-05-04,Zona Sur,562.04,6397.88,2111.15
2024-05-04,Zona Oriente,7597.94,206.57,2535.87
2024-05-05,Zona Norte,162.55,1993.64,8768.04
2024-05-05,Zona Occidente,1324.92,1632.8,3248.83
2024-05-05,Zona Llanos,1961.93,117.16,2461.1
2024-05-05,Zona Sur,5859.58,923.4,176.5
2024-05-05,Zona Oriente,5406.08,2569.15,688.83
2024-05-06,Zona Norte,1564.09,2310.73,284.33
2024-05-06,Zona Occidente,1154.39,406.34,1439.15
2024-05-06,Zona Llanos,1725.42,1368.38,9611.8
2024-05-06,Zona Sur,4100.67,3016.41,3840.19
2024-05-06,Zona Oriente,7305.94,217.5,1379.91
2024-05-07,Zona Norte,47.95,88.15,2218.96
2024-05-07,Zona Occidente,5069.22,3453.5,128.59
2024-05-07,Zona Llanos,2405.98,38.67,5578.09
2024-05-07,Zona Sur,116.45,244.14,1471.31
2024-05-07,Zona Oriente,2465.23,1611.47,83.79
2024-05-08,Zona Norte,2249.27,698.99,4906.27
2024-05-08,Zona Occidente,4495.43,426.22,1088.22
2024-05-08,Zona Llanos,1163.91,3174.48,2193.21
2024-05-08,Zona Sur,1397.58,2959.22,1574.78
2024-05-08,Zona Oriente,3682.35,259.01,2930.55
2024-05-09,Zona Norte,4676.69,1144.62,9697.81
2024-05-09,Zona Occidente,5330.34,3458.38,2800.82
2024-05-09,Zona Llanos,2007.58,884.42,375.3
2024-05-09,Zona Sur,2713.98,427.23,2546.9
2024-05-09,Zona Oriente,2290.47,1958.5,95.59
2024-05-10,Zona Norte,128.57,326.42,1559.98
2024-05-10,Zona Occidente,2540.06,3103.29,287.65
2024-05-10,Zona Llanos,5355.03,741.87,1288.33
2024-05-10,Zona Sur,4345.81,876.8,8932.87
2024-05-10,Zona Oriente,774.73,1475.13,854.76
2024-05-11,Zona Norte,3831.9,443.25,5512.22
2024-05-11,Zona Occidente,2951.33,2735.85,1751.85
2024-05-11,Zona Llanos,7173.65,300.75,1582.09
2024-05-11,Zona Sur,1831.26,3284.65,6868.69
2024-05-11,Zona Oriente,167.72,485.89,2009.84
2024-05-12,Zona Norte,7045.45,1508.08,8422.92
2024-05-12,Zona Occidente,3735.56,1746.65,438.25
2024-05-12,Zona Llanos,651.74,1015.69,4178.18
2024-05-12,Zona Sur,774.33,1798.15,640.86
2024-05-12,Zona Oriente,1797.12,927.01,1653.56
2024-05-13,Zona Norte,1459.01,1216.56,872.84
2024-05-13,Zona Occidente,943.59,203.76,357.28
2024-05-13,Zona Llanos,1584.4,3017.21,3345.72
2024-05-13,Zona Sur,4951.03,216.83,1492.15
2024-05-13,Zona Oriente,2237.34,933.1,5004.92
2024-05-14,Zona Norte,1129.76,639.87,1604.68
2024-05-14,Zona Occidente,4955.37,532.09,231.44
2024-05-14,Zona Llanos,2897.82,313.62,7166.8
2024-05-14,Zona Sur,2275.95,1283.9,2295.06
2024-05-14,Zona Oriente,1822.93,3100.55,1049.68
2024-05-15,Zona Norte,587.91,1184.61,6053.07
2024-05-15,Zona Occidente,5766.36,787.06,1309.66
2024-05-15,Zona Llanos,3318.71,4630.08,1678.32
2024-05-15,Zona Sur,4940.96,240.82,6559.1
2024-05-15,Zona Oriente,883.28,1150.2,263.76
2024-05-16,Zona Norte,3533.87,1506.19,1184.41
2024-05-16,Zona Occidente,1655.12,2255.89,7674.07
2024-05-16,Zona Llanos,4025.1,2737.4,4748.86
2024-05-16,Zona Sur,502.39,122.23,3334.03
2024-05-16,Zona Oriente,6217.12,825.63,715.21
2024-05-17,Zona Norte,2128.29,575.38,3585.39
2024-05-17,Zona Occidente,192.39,466.98,2475.59
2024-05-17,Zona Llanos,893.03,4884.59,4615.62
2024-05-17,Zona Sur,10336.01,1114.77,1556.15
2024-05-17,Zona Oriente,2272.89,285.25,2221.81
2024-05-18,Zona Norte,1819.17,394.16,1784.23
2024-05-18,Zona Occidente,8345.59,762.81,1127.32
2024-05-18,Zona Llanos,1502.54,1594.14,3733.56
2024-05-18,Zona Sur,4755.86,1586.48,8871.27
2024-05-18,Zona Oriente,502.22,4226.09,181.89
2024-05-19,Zona Norte,2895.76,753.18,1401.85
2024-05-19,Zona Occidente,1506.65,1018.04,3173.85
2024-05-19,Zona Llanos,1296.98,659.71,2207.17
2024-05-19,Zona Sur,610.14,240.43,11387.41
2024-05-19,Zona Oriente,10262.99,6291.76,129.86
2024-05-20,Zona Norte,501.94,213.04,1114.06
2024-05-20,Zona Occidente,850.14,1333.67,2480.33
2024-05-20,Zona Llanos,1739.33,1887.44,39.29
2024-05-20,Zona Sur,542.93,2682.74,4541.11
2024-05-20,Zona Oriente,10920.88,680.09,6209.03
2024-05-21,Zona Norte,8124.34,4045.34,2391.78
2024-05-21,Zona Occidente,1912.43,2891.94,2478.53
2024-05-21,Zona Llanos,2216.04,560.08,9606.64
2024-05-21,Zona Sur,209.6,729.2,4513.82
2024-05-21,Zona Oriente,6064.32,2790.07,1369.03
2024-05-22,Zona Norte,4557.68,7.18,1662.29
2024-05-22,Zona Occidente,1527.78,53.55,900.94
2024-05-22,Zona Llanos,1941.85,116.58,1345.36
2024-05-22,Zona Sur,3225.35,3063.45,4752.21
2024-05-22,Zona Oriente,2031.65,4785.39,4245.72
2024-05-23,Zona Norte,607.88,3785.67,1263.74
2024-05-23,Zona Occidente,700.33,12.87,3205.91
2024-05-23,Zona Llanos,1475.42,1627.08,8479.24
2024-05-23,Zona Sur,10225.07,536.24,1321.21
2024-05-23,Zona Oriente,1281.33,107.16,110.17
2024-05-24,Zona Norte,316.37,623.31,1759.45
2024-05-24,Zona Occidente,15754.67,386.62,14483.79
2024-05-24,Zona Llanos,2080.82,4321.39,110.09
2024-05-24,Zona Sur,227.4,2145.01,672.95
2024-05-24,Zona Oriente,438.26,999.73,952.93
2024-05-25,Zona Norte,607.47,507.63,3234.8
2024-05-25,Zona Occidente,3310.29,6059.19,9907.61
2024-05-25,Zona Llanos,1380.39,72.86,2203.72
2024-05-25,Zona Sur,8180.66,2098.5,241.18
2024-05-25,Zona Oriente,4923.31,248.76,1533.33
2024-05-26,Zona Norte,1068.76,445.17,7329.04
2024-05-26,Zona Occidente,11601.26,1879.36,936.93
2024-05-26,Zona Llanos,3065.27,689.29,1660.94
2024-05-26,Zona Sur,48.04,3001.97,5442.93
2024-05-26,Zona Oriente,1632.94,1344.63,1880.04
2024-05-27,Zona Norte,3681.29,1091.51,2434.16
2024-05-27,Zona Occidente,529.01,779.94,2917.57
2024-05-27,Zona Llanos,3938.22,2650.79,3163.75
2024-05-27,Zona Sur,1423.5,305.35,1391.29
2024-05-27,Zona Oriente,1334.68,389.83,836.3
2024-05-28,Zona Norte,1439.52,5251.98,3671.4
2024-05-28,Zona Occidente,9545.17,2650.86,775.52
2024-05-28,Zona Llanos,1752.64,1242.86,894.23
2024-05-28,Zona Sur,3004.03,30.69,6648.78
2024-05-28,Zona Oriente,3039.51,1504.89,6522.52
2024-05-29,Zona Norte,3523.51,3939.5,3879.51
2024-05-29,Zona Occidente,1369.27,1760.27,4647.67
2024-05-29,Zona Llanos,6805.51,9.53,4126.19
2024-05-29,Zona Sur,3119.38,3120.5,4343.26
2024-05-29,Zona Oriente,1780.04,32.14,1778.85
2024-05-30,Zona Norte,2112.38,3040.91,727.43
2024-05-30,Zona Occidente,710.07,753.93,5320.55
2024-05-30,Zona Llanos,5457.21,2487.81,3255.25
2024-05-30,Zona Sur,9051.99,2088.33,10520.85
2024-05-30,Zona Oriente,3113.67,2243.29,527.46
2024-05-31,Zona Norte,5411.6,921.86,3940.36
2024-05-31,Zona Occidente,301.01,420.2,2175.85
2024-05-31,Zona Llanos,1558.68,853.61,1178.83
2024-05-31,Zona Sur,2301.14,290.45,1734.45
2024-05-31,Zona Oriente,1838.65,3760.72,2722.31
2024-06-01,Zona Norte,6465.09,1980.86,1847.83
2024-06-01,Zona Occidente,3216.85,699.34,2723.18
2024-06-01,Zona Llanos,4684.42,4160.01,9785.37
2024-06-01,Zona Sur,2991.55,1531.77,3139.63
2024-06-01,Zona Oriente,1171.77,26.06,203.25
2024-06-02,Zona Norte,897.95,456.24,2282.16
2024-06-02,Zona Occidente,1168.31,1431.94,6348.53
2024-06-02,Zona Llanos,1420.82,211.68,834.56
2024-06-02,Zona Sur,4697.42,2716.52,75.03
2024-06-02,Zona Oriente,3509.16,579.77,2299.48
2024-06-03,Zona Norte,2405.27,4819.1,1737.68
2024-06-03,Zona Occidente,3571.38,52.76,11385.08
2024-06-03,Zona Llanos,2187.16,835.45,976.64
2024-06-03,Zona Sur,4504.66,2280.69,2153.98
2024-06-03,Zona Oriente,4045.1,488.34,110.09
2024-06-04,Zona Norte,1250.69,2403,1954.6
2024-06-04,Zona Occidente,1541.25,151.93,712.07
2024-06-04,Zona Llanos,2641.5,1300.12,3268.76
2024-06-04,Zona Sur,3600.14,701.35,4609.39
2024-06-04,Zona Oriente,2068.29,1912.73,1109.93
2024-06-05,Zona Norte,7381.49,2451.87,883.1
2024-06-05,Zona Occidente,4837.83,2250.88,760.36
2024-06-05,Zona Llanos,4402.52,934.66,1863.17
2024-06-05,Zona Sur,785.17,3616.28,10887.63
2024-06-05,Zona Oriente,945.11,201.5,3642.89
2024-06-06,Zona Norte,860.21,547.42,1965.42
2024-06-06,Zona Occidente,7737.86,1377.7,3319.99
2024-06-06,Zona Llanos,194.68,607.71,3996.08
2024-06-06,Zona Sur,7901.68,4609.71,2285.73
2024-06-06,Zona Oriente,1478.36,1168.08,7324.13
2024-06-07,Zona Norte,1435.63,161.88,3467.7
2024-06-07,Zona Occidente,4776.61,1149.52,5919.61
2024-06-07,Zona Llanos,4426.82,1470.6,4999.67
2024-06-07,Zona Sur,370.67,510.08,1126.34
2024-06-07,Zona Oriente,4165.55,3226.99,733.81
2024-06-08,Zona Norte,2787.92,1310.91,6489.35
2024-06-08,Zona Occidente,1473.56,2440.83,4659.17
2024-06-08,Zona Llanos,448.68,668.7,19.87
2024-06-08,Zona Sur,3342.17,485.52,62.51
2024-06-08,Zona Oriente,6150.86,2613.2,1884.88
2024-06-09,Zona Norte,3769.34,364.01,3043.46
2024-06-09,Zona Occidente,5870.13,602.62,4263.3
2024-06-09,Zona Llanos,213.37,860.09,378.76
2024-06-09,Zona Sur,821.11,1803.4,2869.26
2024-06-09,Zona Oriente,82.99,756.31,911.69
2024-06-10,Zona Norte,2605.1,1646.82,5759.82
2024-06-10,Zona Occidente,5994.27,2466.41,1931.92
2024-06-10,Zona Llanos,3114.24,2440.68,725.47
2024-06-10,Zona Sur,1314.52,87.37,6397.74
2024-06-10,Zona Oriente,3977.35,1590.57,1987.27
2024-06-11,Zona Norte,9155.25,1143.17,79.27
2024-06-11,Zona Occidente,1.85,447.11,8789.06
2024-06-11,Zona Llanos,2734.76,1160.21,1415.3
2024-06-11,Zona Sur,647.42,1459.68,269.06
2024-06-11,Zona Oriente,2225.85,3238.51,4188.78
2024-06-12,Zona Norte,869.79,6324.29,7842.64
2024-06-12,Zona Occidente,744.12,1230.69,1453.29
2024-06-12,Zona Llanos,5295.01,550.14,4963.29
2024-06-12,Zona Sur,4934.42,5.31,524.69
2024-06-12,Zona Oriente,5226.56,2013.1,2070.91
2024-06-13,Zona Norte,5855.79,3718.94,1021.65
2024-06-13,Zona Occidente,415.45,347.32,1175.16
2024-06-13,Zona Llanos,9042.08,656.63,13575.57
2024-06-13,Zona Sur,2068.47,1462.7,137.62
2024-06-13,Zona Oriente,1058.86,1715.03,3202.62
2024-06-14,Zona Norte,2962.09,1518.02,5988.8
2024-06-14,Zona Occidente,1426.54,4.98,2293.02
2024-06-14,Zona Llanos,4344.96,2820.6,1658.5
2024-06-14,Zona Sur,4013.23,4612.7,9510.49
2024-06-14,Zona Oriente,6518.06,555.7,1094.37
2024-06-15,Zona Norte,10757.15,160.51,1547.64
2024-06-15,Zona Occidente,3191.54,1595.01,11730.49
2024-06-15,Zona Llanos,323.13,1344.25,2594.52
2024-06-15,Zona Sur,3028.5,1607.33,814.08
2024-06-15,Zona Oriente,1651.98,2829.62,1659.96
2024-06-16,Zona Norte,5088.46,53.87,3206.09
2024-06-16,Zona Occidente,2404.68,925.44,3596.4
2024-06-16,Zona Llanos,1089.56,1850.33,1316.82
2024-06-16,Zona Sur,1171.06,888.38,2420.19
2024-06-16,Zona Oriente,371.91,998.71,283.06
2024-06-17,Zona Norte,3501.37,1726.6,2806.05
2024-06-17,Zona Occidente,3041.96,21.68,5481.7
2024-06-17,Zona Llanos,3977.9,4754.91,1829.4
2024-06-17,Zona Sur,2556.93,494.18,1886.49
2024-06-17,Zona Oriente,402.23,52.8,2144.94
2024-06-18,Zona Norte,3290.45,869.04,1787.72
2024-06-18,Zona Occidente,1966.71,744.8,1467.11
2024-06-18,Zona Llanos,275.35,120.5,2247.41
2024-06-18,Zona Sur,6053.73,5852.9,8934.24
2024-06-18,Zona Oriente,5779.38,439.75,2269.28
2024-06-19,Zona Norte,3390.08,1056.02,1018.14
2024-06-19,Zona Occidente,1839.25,374.5,1186.87
2024-06-19,Zona Llanos,889.42,2595.7,861.64
2024-06-19,Zona Sur,334.95,640.87,5658.36
2024-06-19,Zona Oriente,5425.44,552.95,2640.75
2024-06-20,Zona Norte,11383.7,2707.32,263.95
2024-06-20,Zona Occidente,46.6,145.87,4690.84
2024-06-20,Zona Llanos,1997.18,2490.22,1105.93
2024-06-20,Zona Sur,367.85,146.74,2132.49
2024-06-20,Zona Oriente,1818.69,1030.63,8357.31
2024-06-21,Zona Norte,1106.02,139.99,1295.14
2024-06-21,Zona Occidente,676.18,4501.84,1054.53
2024-06-21,Zona Llanos,21.62,271.99,3572.64
2024-06-21,Zona Sur,5299.63,457.59,3209.37
2024-06-21,Zona Oriente,3196.67,255,882.21
2024-06-22,Zona Norte,3850.2,902.92,3677.06
2024-06-22,Zona Occidente,1330.06,2768.19,3599.16
2024-06-22,Zona Llanos,2851.72,741.18,1042.91
2024-06-22,Zona Sur,3033.9,1550.79,559.55
2024-06-22,Zona Oriente,1047,482.33,2480.22
2024-06-23,Zona Norte,76.96,276.77,48.47
2024-06-23,Zona Occidente,1705.96,87.81,2198.68
2024-06-23,Zona Llanos,5241.42,2931.54,1946.08
2024-06-23,Zona Sur,2594.98,409.44,1640.75
2024-06-23,Zona Oriente,469.52,1650.79,3310.93
2024-06-24,Zona Norte,3736.14,2709.46,5895.89
2024-06-24,Zona Occidente,2121.11,3146.65,1200.1
2024-06-24,Zona Llanos,3512.41,1742.82,2108.5
2024-06-24,Zona Sur,5601.47,1149.02,6475.67
2024-06-24,Zona Oriente,2898.55,1733.93,3580.33
2024-06-25,Zona Norte,5289.91,1036.1,4620.92
2024-06-25,Zona Occidente,2556.67,1823.52,2524.74
2024-06-25,Zona Llanos,935.5,516.51,6013.47
2024-06-25,Zona Sur,2156.38,563.33,254.36
2024-06-25,Zona Oriente,1358.46,1019.71,99.5
2024-06-26,Zona Norte,3396.52,3311.63,2507.29
2024-06-26,Zona Occidente,15.48,1068.64,254.8
2024-06-26,Zona Llanos,1877.24,1998.66,3054.36
2024-06-26,Zona Sur,51.67,540.82,886.96
2024-06-26,Zona Oriente,8446.22,206.42,5439.8
2024-06-27,Zona Norte,5219.42,2793.22,603.46
2024-06-27,Zona Occidente,2512.67,668.93,6666.85
2024-06-27,Zona Llanos,898.87,4763.13,2889.81
2024-06-27,Zona Sur,3017.21,178.92,993.37
2024-06-27,Zona Oriente,7800.38,1421.87,7624.73
2024-06-28,Zona Norte,10687.8,538.85,31.07
2024-06-28,Zona Occidente,295.08,1930.13,1156.96
2024-06-28,Zona Llanos,699.69,3380.86,3071.86
2024-06-28,Zona Sur,972.85,2882.32,2065.95
2024-06-28,Zona Oriente,4380.61,54.42,10105.2
2024-06-29,Zona Norte,160.95,3268.92,750.09
2024-06-29,Zona Occidente,4560.58,767.06,851.25
2024-06-29,Zona Llanos,489.85,209.4,5258.57
2024-06-29,Zona Sur,2452.89,329.89,432.53
2024-06-29,Zona Oriente,2773.91,1574.33,2179.63
2024-06-30,Zona Norte,5736.81,3401.27,688.02
2024-06-30,Zona Occidente,570.1,185.19,94.48
2024-06-30,Zona Llanos,3104.92,226.8,2175.86
2024-06-30,Zona Sur,1036.11,62.13,8550.67
2024-06-30,Zona Oriente,1269.14,708.49,740.03
2024-07-01,Zona Norte,2778.92,895.5,2588.77
2024-07-01,Zona Occidente,508.24,2263.57,5197.12
2024-07-01,Zona Llanos,1641.69,378.42,4215.8
2024-07-01,Zona Sur,10257.21,3196.02,1941.41
2024-07-01,Zona Oriente,719.76,1897.12,958.66
2024-07-02,Zona Norte,2296.38,164.24,1202.88
2024-07-02,Zona Occidente,9177.85,3128.57,8714.61
2024-07-02,Zona Llanos,1758.37,2549.43,341.18
2024-07-02,Zona Sur,1007.91,1951,3904.35
2024-07-02,Zona Oriente,1277.56,929.55,3041.37
2024-07-03,Zona Norte,7823.49,1045.04,1003.59
2024-07-03,Zona Occidente,963.2,249.72,2627.24
2024-07-03,Zona Llanos,908.23,1703.54,257.82
2024-07-03,Zona Sur,2656.31,1388.18,7005.11
2024-07-03,Zona Oriente,116.4,1799.12,613.98
2024-07-04,Zona Norte,1186.47,2592.55,5758.56
2024-07-04,Zona Occidente,8015.24,2207.44,609.64
2024-07-04,Zona Llanos,2418.08,2133.72,4740.64
2024-07-04,Zona Sur,7910.65,525.41,3838.63
2024-07-04,Zona Oriente,146.2,1575.68,5464.24
2024-07-05,Zona Norte,3237.67,5261.88,10220.66
2024-07-05,Zona Occidente,2822.71,457.3,1554.67
2024-07-05,Zona Llanos,524.35,2217.03,1018.65
2024-07-05,Zona Sur,456.15,425.01,1769.47
2024-07-05,Zona Oriente,8988.39,537.94,2002.77
2024-07-06,Zona Norte,4192.9,805.02,3709.13
2024-07-06,Zona Occidente,279.97,838.23,1455.61
2024-07-06,Zona Llanos,906.33,1733.19,1403.26
2024-07-06,Zona Sur,6142.44,172.37,131.91
2024-07-06,Zona Oriente,3703.21,2745.27,8379.53
2024-07-07,Zona Norte,1526.82,420.36,2090.28
2024-07-07,Zona Occidente,976,77.84,7064.14
2024-07-07,Zona Llanos,4072.96,1542.24,700.45
2024-07-07,Zona Sur,2786.46,4307.04,5668.53
2024-07-07,Zona Oriente,6568.58,1288.23,213.68
2024-07-08,Zona Norte,3953.57,2790.35,3934.94
2024-07-08,Zona Occidente,1858.12,1583.22,111.16
2024-07-08,Zona Llanos,75.6,1844.65,5367.47
2024-07-08,Zona Sur,10483.43,1063.77,6749.03
2024-07-08,Zona Oriente,929,1292.18,2269.44
2024-07-09,Zona Norte,128.57,283.42,1243.45
2024-07-09,Zona Occidente,10125.12,3220.09,679.01
2024-07-09,Zona Llanos,1730.27,828.13,5116.37
2024-07-09,Zona Sur,1308.31,871.99,1762.38
2024-07-09,Zona Oriente,42.93,1692.76,3800.13
2024-07-10,Zona Norte,2713.81,2448.65,3849.66
2024-07-10,Zona Occidente,1058.7,1609.59,642.43
2024-07-10,Zona Llanos,6123.19,658.09,746.56
2024-07-10,Zona Sur,38.61,686.01,1208.2
2024-07-10,Zona Oriente,3680.4,376.67,7708.75
2024-07-11,Zona Norte,118.05,50.07,906.65
2024-07-11,Zona Occidente,3358.69,2393.35,5406.73
2024-07-11,Zona Llanos,8220.72,94.19,2452.85
2024-07-11,Zona Sur,122.99,269.15,2791.14
2024-07-11,Zona Oriente,303.18,2580.82,795.16
2024-07-12,Zona Norte,1087,1181.88,115.48
2024-07-12,Zona Occidente,6314.99,2529.86,1410.71
2024-07-12,Zona Llanos,786.1,1650.1,2245.54
2024-07-12,Zona Sur,1468.91,67.36,918.58
2024-07-12,Zona Oriente,2173.17,213.12,7197.53
2024-07-13,Zona Norte,6377.44,329.02,2489.12
2024-07-13,Zona Occidente,480.41,1716.56,11787.97
2024-07-13,Zona Llanos,6125.24,4509.52,3962
2024-07-13,Zona Sur,2327.48,3121.56,1806.53
2024-07-13,Zona Oriente,4199.33,584.09,455.59
2024-07-14,Zona Norte,1815.73,770.45,6197.84
2024-07-14,Zona Occidente,3397.39,1599.22,933.58
2024-07-14,Zona Llanos,1239.11,3224.38,2945.17
2024-07-14,Zona Sur,9770.63,3597.96,3764.81
2024-07-14,Zona Oriente,1216.95,979.92,4017.71
2024-07-15,Zona Norte,3327.39,597.03,2615.42
2024-07-15,Zona Occidente,2344.34,1151.72,214.99
2024-07-15,Zona Llanos,214.97,1153.03,6988.32
2024-07-15,Zona Sur,2248.71,3918.09,5143.52
2024-07-15,Zona Oriente,6684.25,806.6,599.65
2024-07-16,Zona Norte,2240.71,1353.99,1305.79
2024-07-16,Zona Occidente,1070.09,1016.43,218.9
2024-07-16,Zona Llanos,1721.55,2236.84,8291.84
2024-07-16,Zona Sur,4276.37,682.2,2350.5
2024-07-16,Zona Oriente,3283.72,60.24,747.84
2024-07-17,Zona Norte,234.82,1281.67,3917.91
2024-07-17,Zona Occidente,1571.47,561.59,236.85
2024-07-17,Zona Llanos,457.67,2362.8,4776.5
2024-07-17,Zona Sur,7448.72,302.74,2350.62
2024-07-17,Zona Oriente,2755.44,3110.62,188.09
2024-07-18,Zona Norte,321.64,1924.95,1258.77
2024-07-18,Zona Occidente,1121.89,620.83,2176.38
2024-07-18,Zona Llanos,316.81,255.8,2236.59
2024-07-18,Zona Sur,1851.37,2656.54,2954.56
2024-07-18,Zona Oriente,7088.32,550.29,2424.73
2024-07-19,Zona Norte,182.37,691.69,2136.65
2024-07-19,Zona Occidente,497.84,4323.34,3422.52
2024-07-19,Zona Llanos,893.42,244.19,41.65
2024-07-19,Zona Sur,2617.7,1078.41,6917.21
2024-07-19,Zona Oriente,10289.55,891.1,1206.6
2024-07-20,Zona Norte,4892.54,1821.95,567.73
2024-07-20,Zona Occidente,597.68,1088.79,1159.68
2024-07-20,Zona Llanos,3460.6,3435.14,5036.6
2024-07-20,Zona Sur,2324.94,321.38,4322.86
2024-07-20,Zona Oriente,1809.15,1005.13,2851.82
2024-07-21,Zona Norte,6836.53,563.38,1075.31
2024-07-21,Zona Occidente,2449.33,2109.02,1362.21
2024-07-21,Zona Llanos,387.6,3466.37,7240
2024-07-21,Zona Sur,483.12,1060.29,4311.33
2024-07-21,Zona Oriente,7347.84,1278.47,1136.81
2024-07-22,Zona Norte,352.55,2452.39,2517.99
2024-07-22,Zona Occidente,596.33,3173.81,2906.26
2024-07-22,Zona Llanos,4334.2,2078.84,1355.41
2024-07-22,Zona Sur,1057.92,433.31,5487.41
2024-07-22,Zona Oriente,6965.87,108,1075.88
2024-07-23,Zona Norte,2256.72,565.62,3613.58
2024-07-23,Zona Occidente,2784.77,2402.17,652.54
2024-07-23,Zona Llanos,567.95,1947.24,5393.74
2024-07-23,Zona Sur,122,1758.76,824.72
2024-07-23,Zona Oriente,6180.31,177.28,192.52
2024-07-24,Zona Norte,259.32,1053.64,538.95
2024-07-24,Zona Occidente,3584.27,53.82,3130.92
2024-07-24,Zona Llanos,2709.47,2017.34,4268.78
2024-07-24,Zona Sur,2645.94,559.75,180.58
2024-07-24,Zona Oriente,1268.68,2366.07,1902.67
2024-07-25,Zona Norte,6077.45,846.14,5561.22
2024-07-25,Zona Occidente,2128.83,66.33,2583.32
2024-07-25,Zona Llanos,661.25,167.94,1937.12
2024-07-25,Zona Sur,252,2653.36,716.28
2024-07-25,Zona Oriente,1681.22,2346.04,420.47
2024-07-26,Zona Norte,4760.5,1341.91,4264.95
2024-07-26,Zona Occidente,1213.75,692.25,3536.64
2024-07-26,Zona Llanos,7216.27,372.18,5012.4
2024-07-26,Zona Sur,613.97,2623.44,829.55
2024-07-26,Zona Oriente,3326.39,1997.97,2577.67
2024-07-27,Zona Norte,3259.46,39.72,1367.13
2024-07-27,Zona Occidente,7217.75,305.72,9146.21
2024-07-27,Zona Llanos,527.11,1780.93,1083.18
2024-07-27,Zona Sur,6.94,2601.98,1017.27
2024-07-27,Zona Oriente,3289.86,1429.83,661.25
2024-07-28,Zona Norte,1092.78,444.14,863.94
2024-07-28,Zona Occidente,5774.52,1154.87,2108.02
2024-07-28,Zona Llanos,235.04,516.14,1238.28
2024-07-28,Zona Sur,4786.94,3636.5,7038.75
2024-07-28,Zona Oriente,3274.02,1641.47,3281.56
2024-07-29,Zona Norte,1207.79,1756.29,6605.22
2024-07-29,Zona Occidente,4584.81,536.03,149.37
2024-07-29,Zona Llanos,4806.63,2392.28,5221.92
2024-07-29,Zona Sur,502.01,2791.9,3485.96
2024-07-29,Zona Oriente,8467.94,3541.51,4691.5
2024-07-30,Zona Norte,5591.05,4820.62,12490.58
2024-07-30,Zona Occidente,2113.11,155.97,782.32
2024-07-30,Zona Llanos,2302.05,1738.71,1513.39
2024-07-30,Zona Sur,3146.11,1794.81,2514.57
2024-07-30,Zona Oriente,6634.46,708.08,1342.04
2024-07-31,Zona Norte,5112.41,846.77,3770.55
2024-07-31,Zona Occidente,864.73,94.72,1580.53
2024-07-31,Zona Llanos,3877.06,1387.09,10.01
2024-07-31,Zona Sur,590.55,1589.97,4723.99
2024-07-31,Zona Oriente,1699.13,1381.03,1376.42
2024-08-01,Zona Norte,6083.56,441.7,2384.62
2024-08-01,Zona Occidente,35.04,328.59,1481.99
2024-08-01,Zona Llanos,5196.89,4169.67,2017.25
2024-08-01,Zona Sur,4441.93,3966.94,8221.11
2024-08-01,Zona Oriente,497.15,951.06,1227.08
2024-08-02,Zona Norte,1126.77,1126.86,3431.39
2024-08-02,Zona Occidente,279.41,2726.14,5319.2
2024-08-02,Zona Llanos,3209.88,1876.87,300.52
2024-08-02,Zona Sur,3471.42,351.12,2295.7
2024-08-02,Zona Oriente,4581.54,141.88,1706.76
2024-08-03,Zona Norte,1544.16,75.43,5951.55
2024-08-03,Zona Occidente,2897.65,979.81,3315.48
2024-08-03,Zona Llanos,5063.68,849.73,253.33
2024-08-03,Zona Sur,264.98,2042.48,119.79
2024-08-03,Zona Oriente,360.85,2023.48,725.84
2024-08-04,Zona Norte,7134.34,100.1,42.15
2024-08-04,Zona Occidente,2484.02,5090.45,1538.13
2024-08-04,Zona Llanos,7418.06,443.87,3069.25
2024-08-04,Zona Sur,0.67,687.64,4821.93
2024-08-04,Zona Oriente,534,1299.13,7102.41
2024-08-05,Zona Norte,1004.72,61.65,4473.85
2024-08-05,Zona Occidente,1150.83,2136.32,4572.9
2024-08-05,Zona Llanos,3822.26,346.36,739.27
2024-08-05,Zona Sur,1648.82,4081.88,890.77
2024-08-05,Zona Oriente,5724.73,462.57,3193.6
2024-08-06,Zona Norte,3021.43,1345.66,4221.32
2024-08-06,Zona Occidente,357.28,649.77,1133.06
2024-08-06,Zona Llanos,3374.45,2791.82,4300.79
2024-08-06,Zona Sur,2977.45,1183.74,3267.93
2024-08-06,Zona Oriente,4317.25,691.05,596.17
2024-08-07,Zona Norte,5811.67,1911.87,647.54
2024-08-07,Zona Occidente,337.31,1358.6,4916.01
2024-08-07,Zona Llanos,5692.18,697.53,3969.14
2024-08-07,Zona Sur,850.95,351.93,5207.98
2024-08-07,Zona Oriente,3134.31,2283.74,1306.42
2024-08-08,Zona Norte,13006.62,1413.04,733.37
2024-08-08,Zona Occidente,777.89,1622.61,1708.67
2024-08-08,Zona Llanos,1394.23,551.69,1332.02
2024-08-08,Zona Sur,3164.46,4238.57,1326.49
2024-08-08,Zona Oriente,356.23,1999.95,14433.5
2024-08-09,Zona Norte,1630.14,3801.4,947.93
